time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),relative_humidity_2m_mean (%),wind_speed_10m_mean (km/h),ville
2022-10-06,17.9,26.7,9.2,63,13.1,Antananarivo
2022-10-06,19.1,24.9,15.2,68,8.1,Nairobi
2022-10-06,15.5,22.5,10.9,79,8.3,New York
2022-10-06,13.9,18.2,9.8,71,6.2,Paris
2022-10-06,15.6,19.6,12.9,89,13.8,Sydney
2022-10-06,12.2,14.0,11.1,87,15.5,Tokyo
2022-10-07,17.3,25.5,11.0,67,13.1,Antananarivo
2022-10-07,19.2,26.4,12.7,60,7.7,Nairobi
2022-10-07,16.8,23.9,11.4,75,9.8,New York
2022-10-07,12.2,18.6,5.3,75,6.5,Paris
2022-10-07,17.6,22.3,13.9,89,9.7,Sydney
2022-10-07,12.9,14.8,12.0,85,20.3,Tokyo
2022-10-08,16.9,25.2,10.3,67,13.9,Antananarivo
2022-10-08,19.4,26.0,12.9,52,8.0,Nairobi
2022-10-08,12.9,17.6,9.2,61,15.2,New York
2022-10-08,12.6,17.5,7.7,76,9.4,Paris
2022-10-08,15.8,23.6,10.2,86,16.6,Sydney
2022-10-08,16.6,20.9,12.5,80,10.8,Tokyo
2022-10-09,16.3,23.5,10.4,67,15.1,Antananarivo
2022-10-09,18.7,27.5,11.7,52,7.3,Nairobi
2022-10-09,10.2,16.3,5.8,67,11.9,New York
2022-10-09,11.4,18.6,5.1,79,8.9,Paris
2022-10-09,12.6,15.4,8.9,77,11.9,Sydney
2022-10-09,17.2,21.2,14.8,82,15.7,Tokyo
2022-10-10,16.4,25.7,8.8,66,10.5,Antananarivo
2022-10-10,18.7,28.0,11.5,54,7.9,Nairobi
2022-10-10,12.6,19.8,7.2,66,9.8,New York
2022-10-10,14.4,19.2,10.4,84,10.9,Paris
2022-10-10,14.5,16.7,12.1,74,7.8,Sydney
2022-10-10,21.2,24.8,15.6,82,23.8,Tokyo
2022-10-11,17.5,26.5,7.8,56,12.2,Antananarivo
2022-10-11,18.0,26.2,10.8,58,8.2,Nairobi
2022-10-11,13.1,19.5,7.4,73,8.6,New York
2022-10-11,12.3,17.2,8.3,75,10.4,Paris
2022-10-11,15.3,18.4,11.6,75,10.3,Sydney
2022-10-11,19.1,24.8,15.3,67,15.0,Tokyo
2022-10-12,17.1,24.8,8.7,65,12.7,Antananarivo
2022-10-12,18.9,27.1,9.9,51,8.0,Nairobi
2022-10-12,13.8,19.1,9.0,74,11.6,New York
2022-10-12,12.4,19.1,5.9,81,5.1,Paris
2022-10-12,16.4,19.0,12.4,76,14.4,Sydney
2022-10-12,16.9,19.7,14.7,79,14.0,Tokyo
2022-10-13,17.2,24.5,11.3,66,13.8,Antananarivo
2022-10-13,19.6,27.3,11.2,51,8.1,Nairobi
2022-10-13,16.7,20.8,13.0,85,17.4,New York
2022-10-13,14.0,15.2,12.5,87,12.0,Paris
2022-10-13,17.5,19.6,15.6,80,21.3,Sydney
2022-10-13,16.1,17.1,15.2,84,23.4,Tokyo
2022-10-14,16.2,22.3,11.0,67,15.5,Antananarivo
2022-10-14,19.3,27.0,11.6,56,9.6,Nairobi
2022-10-14,14.8,19.1,11.5,77,15.3,New York
2022-10-14,15.4,17.3,14.2,94,11.9,Paris
2022-10-14,16.8,23.5,11.6,60,14.1,Sydney
2022-10-14,17.9,20.5,16.0,84,16.5,Tokyo
2022-10-15,16.3,23.1,10.2,65,11.2,Antananarivo
2022-10-15,19.4,26.4,12.2,56,9.1,Nairobi
2022-10-15,12.9,18.9,7.5,73,11.2,New York
2022-10-15,16.3,18.9,14.4,83,16.2,Paris
2022-10-15,16.2,20.3,12.6,75,8.1,Sydney
2022-10-15,19.0,22.7,15.7,86,9.4,Tokyo
2022-10-16,18.2,27.2,10.3,65,7.4,Antananarivo
2022-10-16,19.7,25.6,13.3,59,10.9,Nairobi
2022-10-16,13.2,17.5,9.9,75,8.6,New York
2022-10-16,16.9,19.7,13.8,86,9.5,Paris
2022-10-16,16.6,20.4,14.3,80,15.6,Sydney
2022-10-16,19.8,23.9,17.3,84,8.6,Tokyo
2022-10-17,18.1,25.7,11.4,64,11.9,Antananarivo
2022-10-17,20.1,26.7,14.6,61,9.3,Nairobi
2022-10-17,14.3,18.7,10.6,75,10.1,New York
2022-10-17,17.1,19.2,13.7,89,11.2,Paris
2022-10-17,15.4,18.4,12.4,82,11.1,Sydney
2022-10-17,19.0,21.6,15.9,88,10.7,Tokyo
2022-10-18,17.4,24.8,10.7,63,13.5,Antananarivo
2022-10-18,19.8,26.0,15.0,62,8.7,Nairobi
2022-10-18,11.4,13.9,7.9,64,11.2,New York
2022-10-18,17.1,20.0,15.1,91,7.3,Paris
2022-10-18,17.3,20.7,14.1,85,9.6,Sydney
2022-10-18,14.7,17.6,12.4,79,13.2,Tokyo
2022-10-19,17.6,24.7,11.7,66,13.8,Antananarivo
2022-10-19,19.1,25.9,13.9,61,9.8,Nairobi
2022-10-19,8.2,12.1,4.2,62,15.5,New York
2022-10-19,17.6,22.0,14.0,85,14.0,Paris
2022-10-19,19.0,23.7,16.3,89,9.0,Sydney
2022-10-19,13.1,17.7,8.0,68,10.9,Tokyo
2022-10-20,17.9,24.7,13.1,67,13.0,Antananarivo
2022-10-20,19.6,26.7,14.5,57,9.8,Nairobi
2022-10-20,9.3,14.2,5.2,61,17.9,New York
2022-10-20,17.5,21.4,15.5,84,14.5,Paris
2022-10-20,18.9,21.1,17.6,90,15.3,Sydney
2022-10-20,13.4,18.6,8.5,70,8.7,Tokyo
2022-10-21,18.7,25.4,13.4,67,13.2,Antananarivo
2022-10-21,19.2,27.8,13.4,56,9.8,Nairobi
2022-10-21,10.3,15.8,5.8,65,7.4,New York
2022-10-21,16.7,20.2,14.3,83,16.1,Paris
2022-10-21,18.9,22.3,17.3,88,16.7,Sydney
2022-10-21,16.1,21.2,12.2,76,13.3,Tokyo
2022-10-22,19.5,28.2,13.1,62,8.1,Antananarivo
2022-10-22,19.2,27.7,11.0,52,9.8,Nairobi
2022-10-22,11.4,17.5,6.0,74,7.9,New York
2022-10-22,16.3,20.6,13.1,80,11.9,Paris
2022-10-22,19.2,23.5,16.8,87,17.4,Sydney
2022-10-22,15.5,21.8,11.1,85,8.4,Tokyo
2022-10-23,20.0,29.1,12.7,68,5.7,Antananarivo
2022-10-23,19.2,26.9,12.4,59,9.9,Nairobi
2022-10-23,12.4,15.3,9.7,84,13.3,New York
2022-10-23,18.1,21.2,15.2,71,20.3,Paris
2022-10-23,18.5,21.3,17.1,89,12.7,Sydney
2022-10-23,16.9,22.5,11.6,76,11.4,Tokyo
2022-10-24,20.5,28.9,14.5,67,6.7,Antananarivo
2022-10-24,20.3,27.5,14.7,56,8.9,Nairobi
2022-10-24,13.6,16.3,11.9,92,17.4,New York
2022-10-24,16.2,18.1,13.1,73,23.1,Paris
2022-10-24,18.2,21.8,16.4,93,9.4,Sydney
2022-10-24,11.7,13.4,9.7,74,20.7,Tokyo
2022-10-25,20.4,28.1,14.3,68,6.7,Antananarivo
2022-10-25,20.6,28.2,15.4,57,9.3,Nairobi
2022-10-25,17.1,20.5,14.6,96,9.8,New York
2022-10-25,15.3,18.5,12.0,84,13.3,Paris
2022-10-25,20.2,25.0,16.4,75,12.4,Sydney
2022-10-25,11.8,14.7,9.9,63,22.2,Tokyo
2022-10-26,20.4,27.9,14.9,67,7.8,Antananarivo
2022-10-26,21.1,28.1,16.1,57,10.7,Nairobi
2022-10-26,18.2,21.0,16.4,94,7.8,New York
2022-10-26,17.3,21.8,14.9,80,14.1,Paris
2022-10-26,21.4,26.5,16.1,59,14.3,Sydney
2022-10-26,11.4,17.9,6.3,71,15.0,Tokyo
2022-10-27,20.7,28.1,15.3,66,6.9,Antananarivo
2022-10-27,20.8,27.0,16.3,62,11.0,Nairobi
2022-10-27,15.1,17.8,12.7,70,17.1,New York
2022-10-27,17.6,22.0,13.7,79,13.4,Paris
2022-10-27,18.7,25.0,13.2,65,13.4,Sydney
2022-10-27,11.7,16.6,7.7,74,10.3,Tokyo
2022-10-28,20.2,28.5,15.4,74,4.1,Antananarivo
2022-10-28,21.4,28.5,16.6,59,9.9,Nairobi
2022-10-28,9.9,12.9,6.5,58,16.4,New York
2022-10-28,18.7,23.2,15.9,75,12.8,Paris
2022-10-28,17.9,22.9,13.6,49,17.0,Sydney
2022-10-28,13.6,18.6,10.0,75,11.6,Tokyo
2022-10-29,19.3,28.1,15.5,79,6.8,Antananarivo
2022-10-29,20.4,27.0,13.4,57,8.8,Nairobi
2022-10-29,9.0,14.2,5.0,75,8.9,New York
2022-10-29,18.8,24.1,14.7,73,10.6,Paris
2022-10-29,17.5,23.8,11.5,51,13.3,Sydney
2022-10-29,13.7,20.0,8.1,66,17.1,Tokyo
2022-10-30,18.4,24.3,15.1,73,12.8,Antananarivo
2022-10-30,20.6,27.8,16.3,56,9.7,Nairobi
2022-10-30,9.2,16.0,4.2,73,6.7,New York
2022-10-30,14.5,18.5,11.4,84,8.2,Paris
2022-10-30,17.9,24.0,15.2,63,13.6,Sydney
2022-10-30,12.6,17.5,7.7,67,10.4,Tokyo
2022-10-31,18.4,24.4,13.6,70,9.4,Antananarivo
2022-10-31,19.3,26.2,15.5,72,10.6,Nairobi
2022-10-31,12.7,17.2,9.5,84,7.2,New York
2022-10-31,15.6,20.7,10.9,86,13.6,Paris
2022-10-31,21.8,28.3,17.3,68,23.9,Sydney
2022-10-31,12.8,18.3,9.3,74,14.0,Tokyo
2022-11-01,19.4,26.3,15.4,68,9.1,Antananarivo
2022-11-01,17.8,22.3,15.6,81,9.3,Nairobi
2022-11-01,15.4,19.6,12.9,91,8.5,New York
2022-11-01,14.2,16.8,10.8,72,24.0,Paris
2022-11-01,15.3,21.8,10.7,51,24.9,Sydney
2022-11-01,13.0,16.2,8.9,82,12.1,Tokyo
2022-11-02,19.8,26.2,15.4,66,7.2,Antananarivo
2022-11-02,17.8,23.3,15.3,82,10.0,Nairobi
2022-11-02,15.0,19.9,10.5,78,11.4,New York
2022-11-02,12.6,15.4,9.5,77,16.1,Paris
2022-11-02,13.7,17.8,9.8,51,19.0,Sydney
2022-11-02,15.5,21.5,10.5,81,9.1,Tokyo
2022-11-03,19.7,26.7,14.0,75,4.3,Antananarivo
2022-11-03,17.3,23.8,13.3,83,8.4,Nairobi
2022-11-03,12.4,17.7,8.3,80,6.9,New York
2022-11-03,11.9,15.0,9.3,84,19.3,Paris
2022-11-03,15.6,19.9,12.3,70,9.1,Sydney
2022-11-03,16.1,22.5,10.2,79,8.7,Tokyo
2022-11-04,18.3,25.7,14.4,84,5.4,Antananarivo
2022-11-04,18.0,25.0,14.2,80,7.6,Nairobi
2022-11-04,13.0,19.5,7.9,90,7.2,New York
2022-11-04,9.5,12.3,6.1,85,15.5,Paris
2022-11-04,15.9,19.4,10.9,77,7.5,Sydney
2022-11-04,14.4,20.5,10.8,74,13.6,Tokyo
2022-11-05,19.8,26.3,14.5,71,7.0,Antananarivo
2022-11-05,18.4,25.0,13.0,74,10.0,Nairobi
2022-11-05,17.7,22.8,14.8,85,14.5,New York
2022-11-05,9.2,11.9,6.1,83,12.7,Paris
2022-11-05,16.4,20.9,11.3,77,10.1,Sydney
2022-11-05,11.2,15.7,6.8,70,10.0,Tokyo
2022-11-06,19.8,26.8,15.4,70,6.7,Antananarivo
2022-11-06,18.8,24.5,15.3,76,11.2,Nairobi
2022-11-06,19.7,23.5,17.5,80,17.9,New York
2022-11-06,10.6,12.2,9.1,84,20.2,Paris
2022-11-06,17.6,22.4,13.1,80,10.0,Sydney
2022-11-06,11.7,17.0,7.0,74,9.7,Tokyo
2022-11-07,19.4,26.1,13.5,70,8.5,Antananarivo
2022-11-07,18.9,24.2,15.5,75,11.5,Nairobi
2022-11-07,20.0,23.7,17.8,72,16.8,New York
2022-11-07,13.2,16.2,10.6,83,21.9,Paris
2022-11-07,18.4,22.3,13.9,69,12.6,Sydney
2022-11-07,12.1,16.5,8.4,79,9.0,Tokyo
2022-11-08,19.2,26.2,14.1,68,7.5,Antananarivo
2022-11-08,19.0,25.7,14.6,71,10.6,Nairobi
2022-11-08,11.5,17.2,7.7,46,18.1,New York
2022-11-08,13.8,16.8,11.1,76,21.9,Paris
2022-11-08,17.4,22.2,12.1,74,10.3,Sydney
2022-11-08,13.5,20.5,8.6,60,16.6,Tokyo
2022-11-09,19.2,26.3,12.6,73,4.5,Antananarivo
2022-11-09,18.7,25.4,12.9,67,10.2,Nairobi
2022-11-09,7.4,10.4,4.2,57,12.4,New York
2022-11-09,12.3,15.0,9.0,84,16.0,Paris
2022-11-09,17.9,22.0,13.1,70,11.9,Sydney
2022-11-09,12.8,18.2,7.5,70,8.3,Tokyo
2022-11-10,19.8,26.4,14.9,73,5.7,Antananarivo
2022-11-10,19.2,25.6,13.4,66,11.4,Nairobi
2022-11-10,10.2,17.2,6.6,83,8.6,New York
2022-11-10,10.0,13.1,6.9,88,10.6,Paris
2022-11-10,17.5,21.8,11.0,72,12.5,Sydney
2022-11-10,13.8,20.7,8.7,71,10.7,Tokyo
2022-11-11,19.9,27.0,13.5,70,9.3,Antananarivo
2022-11-11,18.7,23.7,15.5,72,11.7,Nairobi
2022-11-11,14.9,17.5,11.6,91,9.2,New York
2022-11-11,8.8,12.5,5.8,93,9.1,Paris
2022-11-11,18.7,23.5,13.6,79,9.2,Sydney
2022-11-11,14.7,20.5,10.6,77,12.4,Tokyo
2022-11-12,19.4,26.7,13.6,72,10.9,Antananarivo
2022-11-12,17.4,24.5,13.7,82,9.5,Nairobi
2022-11-12,19.1,20.5,16.3,81,23.7,New York
2022-11-12,10.3,15.9,7.1,94,7.5,Paris
2022-11-12,19.6,24.2,15.8,84,8.2,Sydney
2022-11-12,15.4,20.8,10.6,81,8.7,Tokyo
2022-11-13,20.4,26.6,14.9,65,8.5,Antananarivo
2022-11-13,18.1,23.9,14.0,76,8.5,Nairobi
2022-11-13,11.8,15.6,8.6,73,15.4,New York
2022-11-13,9.2,13.7,6.9,96,6.4,Paris
2022-11-13,21.6,24.6,19.4,81,19.5,Sydney
2022-11-13,17.4,23.6,12.2,69,33.2,Tokyo
2022-11-14,20.6,27.2,15.1,68,10.7,Antananarivo
2022-11-14,17.7,24.6,14.2,83,8.8,Nairobi
2022-11-14,5.3,7.8,2.9,54,16.0,New York
2022-11-14,10.1,14.9,5.9,92,10.4,Paris
2022-11-14,20.0,26.6,13.4,55,17.0,Sydney
2022-11-14,13.7,17.3,10.2,66,12.3,Tokyo
2022-11-15,19.9,25.6,15.8,71,11.3,Antananarivo
2022-11-15,17.7,22.3,15.2,83,9.5,Nairobi
2022-11-15,3.9,7.5,1.3,69,10.4,New York
2022-11-15,11.0,13.4,8.3,90,18.2,Paris
2022-11-15,16.1,21.3,10.1,67,11.7,Sydney
2022-11-15,10.0,13.3,6.5,90,11.5,Tokyo
2022-11-16,19.9,26.1,16.4,73,7.8,Antananarivo
2022-11-16,17.0,20.4,15.0,88,7.6,Nairobi
2022-11-16,7.2,11.1,3.9,83,21.3,New York
2022-11-16,11.1,13.0,8.4,87,23.7,Paris
2022-11-16,13.1,18.9,9.5,67,13.6,Sydney
2022-11-16,11.0,16.7,5.6,69,13.4,Tokyo
2022-11-17,18.7,26.1,14.9,83,5.6,Antananarivo
2022-11-17,15.6,17.9,14.2,91,7.3,Nairobi
2022-11-17,4.8,8.1,1.9,59,21.1,New York
2022-11-17,11.6,13.7,8.8,76,24.1,Paris
2022-11-17,15.0,17.7,11.1,66,15.6,Sydney
2022-11-17,10.6,15.8,6.1,72,10.4,Tokyo
2022-11-18,19.5,25.7,13.8,76,4.3,Antananarivo
2022-11-18,18.3,24.2,14.1,72,8.5,Nairobi
2022-11-18,3.1,6.4,0.2,58,18.0,New York
2022-11-18,8.6,11.6,5.9,86,15.5,Paris
2022-11-18,15.1,19.4,9.9,79,9.8,Sydney
2022-11-18,11.5,16.5,6.8,73,11.7,Tokyo
2022-11-19,20.4,26.6,15.7,76,4.4,Antananarivo
2022-11-19,17.7,23.1,14.6,81,10.2,Nairobi
2022-11-19,1.6,4.2,-1.8,56,15.6,New York
2022-11-19,7.1,10.9,4.7,86,12.0,Paris
2022-11-19,20.1,24.4,18.2,65,19.3,Sydney
2022-11-19,11.7,17.4,7.6,71,14.1,Tokyo
2022-11-20,19.8,26.3,16.1,82,8.2,Antananarivo
2022-11-20,17.5,24.0,13.3,84,6.8,Nairobi
2022-11-20,1.0,2.3,-0.5,54,19.8,New York
2022-11-20,7.1,10.1,4.7,85,17.6,Paris
2022-11-20,19.8,25.3,15.4,38,21.1,Sydney
2022-11-20,11.4,13.2,10.4,79,21.2,Tokyo
2022-11-21,20.3,27.0,14.8,74,11.5,Antananarivo
2022-11-21,18.7,24.5,15.4,75,11.6,Nairobi
2022-11-21,-0.6,4.0,-3.7,52,14.5,New York
2022-11-21,7.2,9.2,5.5,91,18.4,Paris
2022-11-21,16.1,22.5,11.1,43,29.4,Sydney
2022-11-21,12.5,17.3,8.6,92,9.3,Tokyo
2022-11-22,18.6,25.2,13.9,81,7.7,Antananarivo
2022-11-22,18.1,24.8,14.7,79,11.8,Nairobi
2022-11-22,4.1,9.3,0.1,58,13.4,New York
2022-11-22,7.8,10.8,4.8,80,23.6,Paris
2022-11-22,16.6,21.7,11.6,48,17.9,Sydney
2022-11-22,14.5,20.0,10.8,79,12.7,Tokyo
2022-11-23,17.9,24.3,14.0,82,7.8,Antananarivo
2022-11-23,16.9,20.6,14.9,87,11.5,Nairobi
2022-11-23,5.7,11.6,1.3,60,10.8,New York
2022-11-23,8.3,11.7,4.7,84,19.6,Paris
2022-11-23,19.8,26.5,13.7,60,11.5,Sydney
2022-11-23,11.0,13.8,10.4,86,26.0,Tokyo
2022-11-24,18.3,24.4,14.4,77,12.3,Antananarivo
2022-11-24,17.5,22.7,15.1,79,12.6,Nairobi
2022-11-24,5.0,10.4,0.7,79,7.7,New York
2022-11-24,10.2,12.9,6.8,82,20.6,Paris
2022-11-24,18.3,24.3,12.8,76,8.7,Sydney
2022-11-24,13.5,19.8,8.9,70,17.6,Tokyo
2022-11-25,18.5,24.9,13.2,72,11.8,Antananarivo
2022-11-25,17.5,23.2,13.8,76,11.8,Nairobi
2022-11-25,7.3,11.8,4.5,86,14.3,New York
2022-11-25,9.0,12.1,6.0,88,12.9,Paris
2022-11-25,18.6,24.4,15.9,79,12.6,Sydney
2022-11-25,11.5,15.8,6.7,77,8.8,Tokyo
2022-11-26,18.8,25.4,13.4,71,12.0,Antananarivo
2022-11-26,17.9,23.8,14.2,73,10.9,Nairobi
2022-11-26,7.3,12.2,4.3,60,16.2,New York
2022-11-26,6.3,9.3,3.4,94,12.5,Paris
2022-11-26,18.1,23.8,14.5,71,12.3,Sydney
2022-11-26,12.2,16.9,9.6,84,18.5,Tokyo
2022-11-27,18.9,26.8,11.8,70,9.1,Antananarivo
2022-11-27,18.6,24.7,14.8,74,9.7,Nairobi
2022-11-27,8.0,13.3,5.0,72,14.0,New York
2022-11-27,7.9,9.7,6.1,87,15.7,Paris
2022-11-27,20.9,26.9,16.6,75,12.3,Sydney
2022-11-27,10.3,16.3,5.7,69,18.2,Tokyo
2022-11-28,20.3,28.0,13.7,69,5.3,Antananarivo
2022-11-28,17.2,21.2,15.2,84,10.0,Nairobi
2022-11-28,10.8,13.7,6.8,74,22.7,New York
2022-11-28,8.4,11.2,5.2,91,10.6,Paris
2022-11-28,17.4,20.8,13.5,80,10.4,Sydney
2022-11-28,12.9,18.1,8.7,80,9.6,Tokyo
2022-11-29,19.4,27.6,13.3,82,4.6,Antananarivo
2022-11-29,18.4,23.8,15.1,77,14.4,Nairobi
2022-11-29,3.6,6.0,0.1,72,8.8,New York
2022-11-29,6.6,7.9,5.1,95,4.7,Paris
2022-11-29,18.3,22.1,15.3,65,13.4,Sydney
2022-11-29,18.4,21.1,15.4,81,29.6,Tokyo
2022-11-30,19.1,26.1,14.9,83,4.5,Antananarivo
2022-11-30,17.5,23.2,15.1,82,13.8,Nairobi
2022-11-30,7.0,12.7,1.3,89,17.0,New York
2022-11-30,6.3,7.7,5.6,90,10.7,Paris
2022-11-30,17.5,20.7,14.0,71,10.8,Sydney
2022-11-30,13.3,18.9,9.0,68,21.8,Tokyo
2022-12-01,19.7,26.2,15.0,80,5.7,Antananarivo
2022-12-01,17.9,23.2,14.4,75,13.4,Nairobi
2022-12-01,4.3,10.3,0.4,50,21.9,New York
2022-12-01,5.3,6.5,3.6,87,14.4,Paris
2022-12-01,18.5,20.6,16.7,65,14.4,Sydney
2022-12-01,8.3,9.8,6.9,80,12.3,Tokyo
2022-12-02,20.1,27.1,14.0,76,6.1,Antananarivo
2022-12-02,18.1,24.5,14.5,72,11.5,Nairobi
2022-12-02,0.9,4.9,-3.2,69,8.3,New York
2022-12-02,4.4,5.7,2.7,86,14.6,Paris
2022-12-02,17.4,20.9,13.4,78,10.3,Sydney
2022-12-02,6.6,12.1,2.8,66,15.2,Tokyo
2022-12-03,19.9,26.1,15.7,81,4.5,Antananarivo
2022-12-03,17.9,23.0,14.6,78,13.9,Nairobi
2022-12-03,8.8,13.2,3.2,85,21.2,New York
2022-12-03,3.4,4.6,2.6,84,17.3,Paris
2022-12-03,17.8,21.7,12.7,77,10.0,Sydney
2022-12-03,6.0,11.3,1.6,83,10.4,Tokyo
2022-12-04,19.6,26.2,15.3,81,8.7,Antananarivo
2022-12-04,17.5,22.3,14.2,80,13.4,Nairobi
2022-12-04,5.2,12.0,1.6,58,14.8,New York
2022-12-04,2.8,4.6,0.3,85,12.2,Paris
2022-12-04,19.3,24.3,14.6,71,14.6,Sydney
2022-12-04,9.0,14.7,5.0,70,12.9,Tokyo
2022-12-05,19.1,25.1,14.5,77,10.1,Antananarivo
2022-12-05,17.9,24.4,14.4,77,11.3,Nairobi
2022-12-05,1.4,6.3,-2.7,74,7.9,New York
2022-12-05,2.4,3.0,1.3,90,6.2,Paris
2022-12-05,21.7,28.2,16.7,74,13.4,Sydney
2022-12-05,5.6,7.0,3.8,89,18.2,Tokyo
2022-12-06,19.4,25.1,14.5,75,11.2,Antananarivo
2022-12-06,18.2,24.6,13.6,74,9.5,Nairobi
2022-12-06,7.0,12.3,0.5,92,11.5,New York
2022-12-06,2.6,5.6,-0.5,94,5.4,Paris
2022-12-06,18.1,23.8,13.3,76,11.1,Sydney
2022-12-06,4.7,8.2,1.0,90,10.2,Tokyo
2022-12-07,19.0,25.2,13.3,71,13.1,Antananarivo
2022-12-07,18.8,25.0,14.4,72,8.4,Nairobi
2022-12-07,12.4,14.3,10.5,96,12.1,New York
2022-12-07,2.0,5.8,0.1,96,5.5,Paris
2022-12-07,22.0,27.1,17.1,50,16.2,Sydney
2022-12-07,7.3,13.2,2.2,69,9.3,Tokyo
2022-12-08,19.1,25.4,12.8,73,13.8,Antananarivo
2022-12-08,18.3,24.0,14.4,77,10.6,Nairobi
2022-12-08,9.7,12.5,6.9,79,16.2,New York
2022-12-08,2.2,4.1,-0.6,93,3.7,Paris
2022-12-08,16.8,19.1,14.1,59,16.4,Sydney
2022-12-08,7.1,13.8,1.9,70,10.5,Tokyo
2022-12-09,19.0,25.6,12.8,75,13.7,Antananarivo
2022-12-09,17.6,24.8,14.4,82,8.4,Nairobi
2022-12-09,4.1,7.2,1.0,66,15.8,New York
2022-12-09,1.5,2.2,0.4,91,8.9,Paris
2022-12-09,16.6,18.5,11.9,64,13.4,Sydney
2022-12-09,7.4,12.4,2.5,80,9.1,Tokyo
2022-12-10,19.4,24.7,15.6,76,12.4,Antananarivo
2022-12-10,18.3,24.6,14.2,76,6.4,Nairobi
2022-12-10,1.1,4.6,-1.6,60,16.5,New York
2022-12-10,1.1,3.1,-1.1,90,7.9,Paris
2022-12-10,17.6,22.8,13.6,71,10.0,Sydney
2022-12-10,8.3,13.8,4.3,81,8.2,Tokyo
2022-12-11,19.7,25.7,13.8,76,9.3,Antananarivo
2022-12-11,18.2,25.2,13.5,74,8.0,Nairobi
2022-12-11,2.9,4.1,2.2,80,12.9,New York
2022-12-11,-1.9,0.7,-3.3,88,9.7,Paris
2022-12-11,24.3,28.0,21.1,55,20.6,Sydney
2022-12-11,8.3,13.8,3.7,76,15.3,Tokyo
2022-12-12,19.2,24.9,16.0,82,11.7,Antananarivo
2022-12-12,17.8,23.6,14.6,78,12.0,Nairobi
2022-12-12,1.5,4.1,-0.3,83,15.3,New York
2022-12-12,-2.1,0.4,-3.7,85,9.4,Paris
2022-12-12,19.5,27.4,13.1,46,18.6,Sydney
2022-12-12,6.3,10.3,2.9,73,10.7,Tokyo
2022-12-13,18.6,24.3,14.8,83,12.2,Antananarivo
2022-12-13,17.7,23.7,13.6,78,9.9,Nairobi
2022-12-13,-1.2,4.7,-4.6,71,12.4,New York
2022-12-13,-1.8,1.8,-3.6,68,9.1,Paris
2022-12-13,18.6,24.4,12.4,60,12.0,Sydney
2022-12-13,5.8,10.0,1.1,93,8.6,Tokyo
2022-12-14,18.2,24.4,14.0,81,8.9,Antananarivo
2022-12-14,18.1,24.4,13.4,71,10.6,Nairobi
2022-12-14,0.2,4.3,-1.9,61,14.3,New York
2022-12-14,-0.6,0.6,-2.2,80,8.2,Paris
2022-12-14,16.5,22.8,12.1,51,16.0,Sydney
2022-12-14,5.4,13.0,0.0,58,14.9,Tokyo
2022-12-15,18.8,25.7,12.9,81,5.3,Antananarivo
2022-12-15,18.1,24.9,13.1,71,9.6,Nairobi
2022-12-15,1.1,4.3,-1.6,80,16.6,New York
2022-12-15,-1.8,1.5,-4.2,78,12.3,Paris
2022-12-15,16.9,21.2,13.7,57,21.3,Sydney
2022-12-15,4.6,9.8,-0.7,64,8.2,Tokyo
2022-12-16,18.9,25.1,15.4,84,5.2,Antananarivo
2022-12-16,18.8,25.6,13.9,71,9.0,Nairobi
2022-12-16,4.8,6.4,3.3,93,29.0,New York
2022-12-16,-1.6,3.0,-5.2,89,8.9,Paris
2022-12-16,16.3,18.7,13.7,65,23.3,Sydney
2022-12-16,5.8,12.3,1.9,66,12.4,Tokyo
2022-12-17,19.4,25.9,16.1,84,5.2,Antananarivo
2022-12-17,18.7,24.8,14.1,69,9.3,Nairobi
2022-12-17,3.9,6.8,1.4,73,18.6,New York
2022-12-17,-2.4,0.5,-4.7,90,7.4,Paris
2022-12-17,15.7,18.6,13.7,77,22.8,Sydney
2022-12-17,4.3,6.4,2.9,85,9.7,Tokyo
2022-12-18,19.7,25.6,16.1,85,4.4,Antananarivo
2022-12-18,18.8,25.6,14.1,70,10.4,Nairobi
2022-12-18,0.9,3.9,-2.7,64,13.7,New York
2022-12-18,-0.2,5.3,-4.7,83,15.0,Paris
2022-12-18,16.3,18.5,14.8,72,23.9,Sydney
2022-12-18,2.4,9.4,-3.6,59,11.0,Tokyo
2022-12-19,20.1,26.3,16.2,83,4.8,Antananarivo
2022-12-19,19.3,26.1,13.8,67,9.8,Nairobi
2022-12-19,0.2,3.4,-2.4,60,18.8,New York
2022-12-19,8.2,11.2,4.8,84,22.1,Paris
2022-12-19,16.1,19.1,12.9,68,19.2,Sydney
2022-12-19,2.2,8.5,-3.5,58,9.8,Tokyo
2022-12-20,19.9,26.6,15.9,85,4.0,Antananarivo
2022-12-20,19.4,25.3,14.7,65,8.9,Nairobi
2022-12-20,0.2,3.6,-2.0,64,15.2,New York
2022-12-20,11.6,12.1,11.0,85,20.3,Paris
2022-12-20,16.5,19.8,12.4,74,14.0,Sydney
2022-12-20,3.0,8.9,-1.0,66,8.9,Tokyo
2022-12-21,19.6,26.2,16.3,86,5.8,Antananarivo
2022-12-21,18.9,25.3,13.1,67,7.2,Nairobi
2022-12-21,-1.4,2.9,-4.1,72,7.1,New York
2022-12-21,10.4,12.6,7.9,94,18.5,Paris
